dataset,surrogate,shortest_path,degree,clustering
congress_twitter,surr_000,0.13161662049861494,0.005717905405405405,0.2037956061254134
congress_twitter,surr_001,0.13125318559556787,0.005714162049861496,0.20784659673516676
congress_twitter,surr_002,0.13077451523545713,0.005345394736842105,0.20479607747286432
