dataset,surrogate,shortest_path,degree,clustering
eu_email,surr_0,0.27680000000000005,0.014139501376238234,0.36872756320658595
eu_email,surr_1,0.2802999999999999,0.015720370530136727,0.36643734757433777
eu_email,surr_2,0.25360000000000005,0.015760631652271716,0.36786872932295844
eu_email,surr_3,0.2682999999999999,0.01640961488688173,0.3675051445832571
eu_email,surr_4,0.26489999999999997,0.016815446737749536,0.36735356736146124
