dataset,surrogate,shortest_path,degree,clustering
congress_twitter,surr_0,0.13529999999999992,0.0100547195622435,0.20984970062636318
congress_twitter,surr_1,0.14329999999999993,0.010500352360817478,0.21222743230671862
congress_twitter,surr_2,0.14129999999999993,0.010973837209302327,0.2114301275211099
congress_twitter,surr_3,0.13569999999999993,0.011221853082318203,0.21031313590236275
congress_twitter,surr_4,0.14070000000000008,0.010733452593917708,0.21144048591028147
