dataset,surrogate,shortest_path,degree,clustering
caltech_fb,surr_0,0.31789999999999996,0.01026965002868617,0.35186033604295097
caltech_fb,surr_1,0.32369999999999993,0.010689818095913062,0.35249630730541326
caltech_fb,surr_2,0.30829999999999996,0.01136855112758727,0.3518003146943388
caltech_fb,surr_3,0.3082,0.010909308877300246,0.3528234482337443
caltech_fb,surr_4,0.3109,0.01136855112758727,0.3527671621856909
