dataset,surrogate,shortest_path,degree,clustering
congress_twitter,surr_0,0.13470000000000004,0.010973837209302326,0.21165931053193343
congress_twitter,surr_1,0.14249999999999988,0.010500352360817478,0.2092413258306938
congress_twitter,surr_2,0.13659999999999994,0.011221853082318201,0.20933824728617695
congress_twitter,surr_3,0.144,0.011477869467366843,0.21096170280703425
congress_twitter,surr_4,0.14350000000000002,0.011221853082318201,0.21035088761739876
