dataset,surrogate,shortest_path,degree,clustering
eu_email,surr_0,0.2637,0.011579591719355329,0.365408217862462
eu_email,surr_1,0.2769,0.011994008197705793,0.36464227970304824
eu_email,surr_2,0.27010000000000006,0.011585343308231758,0.3650340145525888
eu_email,surr_3,0.27879999999999994,0.01098100439287449,0.3633950838952395
eu_email,surr_4,0.26049999999999995,0.009070086493746837,0.3651062015913574
