dataset,surrogate,shortest_path,degree,clustering
caltech_fb,surr_0,0.31290000000000007,0.01026965002868617,0.3518557046329634
caltech_fb,surr_1,0.3235999999999999,0.009682565879958189,0.3512740351173149
caltech_fb,surr_2,0.3078000000000001,0.011608935742971888,0.35240669366719185
caltech_fb,surr_3,0.326,0.010068442785225408,0.35107634714716046
caltech_fb,surr_4,0.3111,0.01113545089448704,0.3531975924619464
