dataset,surrogate,shortest_path,degree,clustering
caltech_fb,surr_0,0.3162999999999999,0.011135450894487036,0.3526973917990944
caltech_fb,surr_1,0.3093999999999999,0.011135450894487036,0.35276301223178175
caltech_fb,surr_2,0.3147,0.010689818095913062,0.3524501233121632
caltech_fb,surr_3,0.32399999999999995,0.011856951615987762,0.3515209045814145
caltech_fb,surr_4,0.31220000000000003,0.010909308877300248,0.35224023931382903
