dataset,surrogate,shortest_path,degree,clustering
eu_email,surr_0,0.2704,0.0080350624279312,0.3651169326266328
eu_email,surr_1,0.26619999999999994,0.00946024144047842,0.36399188453306436
eu_email,surr_2,0.29300000000000004,0.009622301679357442,0.36373343736454566
eu_email,surr_3,0.28579999999999994,0.009488999384860556,0.3641004823018821
eu_email,surr_4,0.2659,0.010830397302660267,0.3645953199824842
